TOKEN	DiagnosticDevice	DischargeRegime	ElectrodeConfiguration	ElectrodeMaterial	Experiment	Modelling	PhysicalEffect	PhysicalQuantity	PlasmaApplication	PlasmaMedium	PlasmaProperties	PlasmaSource	PlasmaTarget	Unit	PowerSupply	Species
width	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
height	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
plasma	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
emission	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
consists	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
147	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
Xe	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
resonance	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
line,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
first	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
excimer	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
continuum	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
around	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
150	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
and,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
predominantly,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
second	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
excimer	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
continuum	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
around	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
172	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nm.	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O

While	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
resonance	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
line	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
subject	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
radiation	O	O	O	O	B-Experiment	O	B-PhysicalEffect	B-PhysicalQuantity	B-PlasmaApplication	O	O	O	O	O	O	O
absorption,	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	I-PlasmaApplication	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
excimer	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	B-Species
radiation	O	O	O	O	O	O	I-PhysicalEffect	O	I-PlasmaApplication	O	O	O	O	O	O	O
can	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
escape	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
plasma	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
practically	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
no	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
absorption.	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O

Adjacent	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cells	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
separated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
barrier	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
ribs	O	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
reduce	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cross	O	O	O	O	B-Experiment	B-Modelling	B-PhysicalEffect	O	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	O	O
talk	O	O	O	O	O	I-Modelling	I-PhysicalEffect	O	I-PlasmaApplication	O	I-PlasmaProperties	O	O	O	O	O
(see	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Fig.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

15c).	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
every	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cell	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
VUV	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	O	O	O	O	O	O
radiation	O	O	O	O	I-Experiment	O	I-PhysicalEffect	O	I-PlasmaApplication	O	O	O	O	O	O	O
excites	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
red,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
green,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
blue	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
internal	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
phosphor	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
coatings.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Each	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cell	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
acts	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
miniature	O	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	B-PowerSupply	O
fluorescent	B-DiagnosticDevice	B-DischargeRegime	O	B-ElectrodeMaterial	B-Experiment	I-Modelling	B-PhysicalEffect	O	I-PlasmaApplication	B-PlasmaMedium	O	B-PlasmaSource	O	O	I-PowerSupply	B-Species
lamp.	I-DiagnosticDevice	I-DischargeRegime	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	I-PlasmaSource	O	O	I-PowerSupply	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	B-PlasmaSource	B-PlasmaTarget	O	O	O
cells	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	I-PlasmaSource	I-PlasmaTarget	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
grouped	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
RGB	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
(red,	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
green,	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
blue)	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
color	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
triplets	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
quadruplets	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
(RGBG).	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

A	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
large	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
display	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
up	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1280	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1024	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
such	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
image	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
points.	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O

Two	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sets	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
perpendicularly	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
arranged	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
thin	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
electrode	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
strips	O	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
allow	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
addressing	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
of	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
individual	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cells.	O	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	B-PlasmaTarget	O	O	B-Species

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electrodes	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
deposited	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
two	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
parallel	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
glass	B-DiagnosticDevice	O	I-ElectrodeConfiguration	B-ElectrodeMaterial	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
plates	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
opposite	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sides	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
gas	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	O
space	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
co-planar	O	O	B-ElectrodeConfiguration	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
configuration	O	O	I-ElectrodeConfiguration	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
glass	B-DiagnosticDevice	O	I-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
plate.	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	I-Experiment	O	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
case	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
trigger	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
electrode	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
used	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
opposite	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
side.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ac	O	O	O	O	O	B-Modelling	O	O	O	B-PlasmaMedium	O	B-PlasmaSource	O	O	O	O
plasma	O	O	O	O	O	I-Modelling	O	O	B-PlasmaApplication	O	O	I-PlasmaSource	O	O	O	O
displays	O	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
all	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electrodes	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
covered	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
layers	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sputter	O	O	O	B-ElectrodeMaterial	B-Experiment	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
resistant	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
MgO	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	B-Species
coatings.	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O

This	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
material	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
extremely	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
coefficient	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
secondary	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
electron	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
emission	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
caused	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
impinging	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
Ne	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	B-Species
+	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	I-PlasmaTarget	O	O	I-Species
or	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
He	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	B-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species
+	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	I-PlasmaMedium	O	O	I-PlasmaTarget	O	O	I-Species
ions,	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	I-Species
which	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
helps	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
lowering	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
breakdown	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
voltage.	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	B-PlasmaSource	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sustained	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
square-wave	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
voltage	O	O	O	O	I-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	I-PowerSupply	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
50-100	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
kHz	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
frequency.	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O

At	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
every	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
polarity	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
change	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
short	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
current	O	O	O	O	I-Experiment	I-Modelling	O	B-PhysicalQuantity	O	O	O	I-PlasmaSource	O	O	O	O
pulse	O	O	O	O	O	I-Modelling	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
about	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
20	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ns	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
duration	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
initiated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cell	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
resulting	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
VUV	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
pulse.	O	O	O	O	O	I-Modelling	O	O	O	O	I-PlasmaProperties	O	O	O	I-PowerSupply	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
average	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
intensity	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
each	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cell	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
can	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
adjusted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
duty	O	O	O	O	B-Experiment	B-Modelling	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
cycle	O	O	O	O	I-Experiment	I-Modelling	O	I-PhysicalQuantity	O	O	O	O	O	O	I-PowerSupply	O
modulation.	O	O	O	O	I-Experiment	I-Modelling	B-PhysicalEffect	O	O	O	O	O	O	O	O	O

With	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
technology	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
bright	O	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
displays	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
close	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
17	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
million	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
color	O	O	O	O	B-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
shades	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
contrast	O	O	O	O	B-Experiment	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	O	O
ratios	O	O	O	O	I-Experiment	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
up	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
3000:1	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
can	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
now	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
realized.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
peak	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
luminance	O	O	O	B-ElectrodeMaterial	O	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
reached	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
750	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cd	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
m	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
-2	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

It	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
interesting	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
note	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
took	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
more	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
20	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
years	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
between	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
invention	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
plasma	O	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	B-PlasmaSource	O	O	O	O
display	O	O	I-ElectrodeConfiguration	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	I-PlasmaSource	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
technological	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
breakthrough	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
allowed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mass	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
production	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
large	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
flat	O	B-DischargeRegime	B-ElectrodeConfiguration	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
wall-hung	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	I-PlasmaProperties	O	I-PlasmaTarget	O	I-PowerSupply	O
color	O	B-DischargeRegime	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	I-PlasmaTarget	O	I-PowerSupply	O
TV	B-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	I-PlasmaTarget	O	I-PowerSupply	O
sets.	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	I-PlasmaTarget	O	I-PowerSupply	O

With	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
about	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
200,000	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sets	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sold	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
year	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
