mention_id,sentence_id,paper_id,paper_title,doi,text,ner_label,schema_type,token_start,token_end
paper_023:s0087:m005,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electric potential.,PlasmaApplication,Application Field,12,13
paper_023:s0087:m006,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electric,PlasmaMedium,Medium,12,12
paper_023:s0087:m007,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,boundary,PlasmaProperties,Property,6,6
paper_023:s0087:m008,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,potential.,PlasmaProperties,Property,13,13
paper_023:s0087:m009,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electric,PlasmaSource,Plasma Source,12,12
paper_023:s0087:m010,paper_023:s0087,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electric potential.,PowerSupply,,12,13
paper_023:s0088:m001,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,plasma-facing walls,ElectrodeConfiguration,Configuration,9,10
paper_023:s0088:m002,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,boundary conditions,Modelling,Scientific Study,1,2
paper_023:s0088:m003,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,balance equations,Modelling,Scientific Study,6,7
paper_023:s0088:m004,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,partial reflection of particles,PhysicalEffect,Physical Effect,13,16
paper_023:s0088:m005,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"ion-induced emission of secondary electrons,",PhysicalEffect,Physical Effect,19,23
paper_023:s0088:m006,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"electrons,",PhysicalQuantity,Quantity,23,23
paper_023:s0088:m007,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,plasma-facing,PlasmaApplication,Application Field,9,9
paper_023:s0088:m008,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"electrons,",PlasmaMedium,Medium,23,23
paper_023:s0088:m009,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,ion-induced,PlasmaProperties,Property,19,19
paper_023:s0088:m010,paper_023:s0088,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"secondary electrons,",Species,,22,23
paper_023:s0089:m001,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection,Experiment,Scientific Experiment,5,5
paper_023:s0089:m002,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection,PhysicalEffect,Physical Effect,5,5
paper_023:s0089:m003,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,secondary electron emission,PhysicalEffect,Physical Effect,7,9
paper_023:s0089:m004,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection,PhysicalQuantity,Quantity,5,5
paper_023:s0089:m005,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,secondary electron emission coefficients,PhysicalQuantity,Quantity,7,10
paper_023:s0089:m006,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection,PlasmaApplication,Application Field,5,5
paper_023:s0089:m007,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electron,PlasmaSource,Plasma Source,8,8
paper_023:s0089:m008,paper_023:s0089,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electron,Species,,8,8
paper_023:s0090:m001,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric,ElectrodeConfiguration,Configuration,13,13
paper_023:s0090:m002,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"metal surface,",ElectrodeConfiguration,Configuration,16,17
paper_023:s0090:m003,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric,ElectrodeMaterial,,13,13
paper_023:s0090:m004,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,metal,ElectrodeMaterial,,16,16
paper_023:s0090:m005,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection coefficient,Experiment,Scientific Experiment,1,2
paper_023:s0090:m006,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection,PhysicalEffect,Physical Effect,1,1
paper_023:s0090:m007,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,reflection coefficient,PhysicalQuantity,Quantity,1,2
paper_023:s0090:m008,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,neutral,PlasmaApplication,Application Field,4,4
paper_023:s0090:m009,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,ions,PlasmaMedium,Medium,20,20
paper_023:s0090:m010,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,"metal surface,",PlasmaTarget,Target,16,17
paper_023:s0090:m011,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,neutral species,Species,,4,5
paper_023:s0090:m012,paper_023:s0090,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,ions,Species,,20,20
paper_023:s0091:m001,paper_023:s0091,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,Reflection,PhysicalEffect,Physical Effect,0,0
paper_023:s0091:m002,paper_023:s0091,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,Reflection coefficients,PhysicalQuantity,Quantity,0,1
paper_023:s0091:m003,paper_023:s0091,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electrons.,PlasmaMedium,Medium,11,11
paper_023:s0091:m004,paper_023:s0091,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electrons.,Species,,11,11
paper_023:s0092:m001,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric surface,ElectrodeConfiguration,Configuration,14,15
paper_023:s0092:m002,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,metal,ElectrodeMaterial,,9,9
paper_023:s0092:m003,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric surface,ElectrodeMaterial,,14,15
paper_023:s0092:m004,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,secondary electron emission,PhysicalEffect,Physical Effect,1,3
paper_023:s0092:m005,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,secondary electron emission coefficient,PhysicalQuantity,Quantity,1,4
paper_023:s0092:m006,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,emission coefficient,PlasmaProperties,Property,3,4
paper_023:s0092:m007,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electron,PlasmaSource,Plasma Source,2,2
paper_023:s0092:m008,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric surface,PlasmaTarget,Target,14,15
paper_023:s0092:m009,paper_023:s0092,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electron,Species,,2,2
paper_023:s0093:m001,paper_023:s0093,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,mean energy,PhysicalQuantity,Quantity,1,2
paper_023:s0093:m002,paper_023:s0093,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electrons,PlasmaMedium,Medium,5,5
paper_023:s0093:m003,paper_023:s0093,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,eV.,Unit,Unit,10,10
paper_023:s0093:m004,paper_023:s0093,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,secondary electrons,Species,,4,5
paper_023:s0094:m001,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,quasineutral,DischargeRegime,,4,4
paper_023:s0094:m002,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,conditions,Experiment,Scientific Experiment,6,6
paper_023:s0094:m003,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,initial conditions,Modelling,Scientific Study,5,6
paper_023:s0094:m004,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,uniform density,Modelling,Scientific Study,12,13
paper_023:s0094:m005,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,density,PhysicalQuantity,Quantity,13,13
paper_023:s0094:m006,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electrons.,PlasmaMedium,Medium,30,30
paper_023:s0094:m007,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,quasineutral,PlasmaProperties,Property,4,4
paper_023:s0094:m008,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,m -3,Unit,Unit,17,18
paper_023:s0094:m009,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,m -3,Unit,Unit,27,28
paper_023:s0094:m010,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,heavy particles,Species,,20,21
paper_023:s0094:m011,paper_023:s0094,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electrons.,Species,,30,30
paper_023:s0095:m001,paper_023:s0095,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,mean electron energy,PhysicalQuantity,Quantity,2,4
paper_023:s0095:m002,paper_023:s0095,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,eV.,Unit,Unit,10,10
paper_023:s0095:m003,paper_023:s0095,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,electron,Species,,3,3
paper_023:s0096:m001,paper_023:s0096,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric surface.,ElectrodeConfiguration,Configuration,8,9
paper_023:s0096:m002,paper_023:s0096,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,dielectric surface.,ElectrodeMaterial,,8,9
paper_023:s0096:m003,paper_023:s0096,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,initial surface charges,Modelling,Scientific Study,1,3
paper_023:s0096:m004,paper_023:s0096,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,surface charges,PhysicalEffect,Physical Effect,2,3
paper_023:s0096:m005,paper_023:s0096,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,surface charges,PhysicalQuantity,Quantity,2,3
